lockitver|DO NOT DELETE THIS LINE! 2896
str_npc11_personalityclash2_speech_b|Он сказал, что это благодарственная молитва за победу, но мне показалось, что это совсем не так звучало. Командир, я не хочу, чтобы он призывал духов мёртвых, которые потом создадут нам проблемы. Думаю, вам следует избавиться от него.
str_npc12_personalityclash2_speech_b|Командир, если бы этот человек хоть что-то знал о медицинских вопросах, он бы также знал, что никогда нельзя подрывать доверие пациента к своему врачу, особенно во время сложной операции. Если бы вы были так любезны уволить его из этой роты, вы оказали бы всем нам большую услугу.
str_npc13_personalityclash2_speech_b|Когда пыль улеглась, {s11} повернулся ко мне и велел не «испытывать гнев небес» своей «гордыней». Я ответил, что по крайней мере я не убивал собственного брата, что, по моему мнению, большая проблема для небес, чем вольная болтовня на поле боя. {s11} покраснел как задница павиана и ударил бы меня, если бы я ловко не увернулся. Скажите ему, чтобы успокоился, да?
str_npc14_personalityclash2_speech_b|{Сударь/Сударыня}, такое неповиновение властям — разрушительное влияние на нашу роту, и я прикажу его выпороть, если он сделает это снова.
str_npc15_personalityclash2_speech_b|{s11} ответил, что Галериан был «устаревшим бездарем». Командир, ни один настоящий врач не проявил бы такого неуважения к великим мастерам истории. Думаю, вам не следует держать под контрактом такого очевидного шарлатана.
str_npc16_personalityclash2_speech_b|После нашей последней стычки я распорола животы нескольким врагам в поисках спрятанного золота, как и должна делать любая девушка, следящая за своим доходом. Он задыхался и бормотал, что я «зверь». Если он не научит свой язык приличию, я обшарю его внутренности в поисках контрабанды.
str_npc1_personalitymatch_speech|Господин. {s11} неплохо сражался в последнем бою. Он также хороший человек.
str_npc2_personalitymatch_speech|{Сударь/Сударыня}. Я просто хотел сообщить вам, что хотя {s11} может быть грубым парнем и определённо настоящим негодяем, я горжусь тем, что он мой товарищ.
str_npc3_personalitymatch_speech|Приветствую, {сударь/сударыня}! Я просто хотела сообщить вам, что {s11} — весьма достойный рыцарь. Вы видели его в нашей последней схватке?
str_npc4_personalitymatch_speech|Простите, {сударь/сударыня}. Я хотел лишь сказать слово похвалы о {s11}. Он хорошо сражался в последней битве.
str_npc5_personalitymatch_speech|Отличная стычка, {playername} Бахадур! Хорошо иметь {s11} на нашей стороне в бою.
str_npc6_personalitymatch_speech|Командир. Иногда меня беспокоит всё это кровопролитие, хотя я знаю, что гордые военачальники должны быть унижены, а жестокие бандиты укрощены, если мы хотим вернуть мир в Кальрадию.
str_npc7_personalitymatch_speech|Командир. Я только что разговаривала с {s11}. Она может быть немного дикой, но думаю, она верный друг.
str_npc8_personalitymatch_speech|Отличная схватка, командир. И должна сказать, я восхищаюсь оскорблениями, которые {s11} швырял в наших врагов.
str_npc9_personalitymatch_speech|Командир. {s11} действительно отработал свой долг в этом бою. Она прекрасная, скромная дева, если позволите мне заметить.
str_npc10_personalitymatch_speech|Эй, брат! Желаю вам радости от вашей победы! Скажите, {s11} неплохо справляется в драке для женщины её возраста, а? Хотя я сам уже не так молод.
str_npc11_personalitymatch_speech|Ах, командир! Такой бой заставляет мои старые кости скрипеть. Но мы всё равно им показали, да?
str_npc12_personalitymatch_speech|Кровавое дело, командир, кровавое дело — но, конечно, необходимое. {s11}, я полагаю, разделяет мои смешанные чувства по поводу постоянных сражений.
str_npc13_personalitymatch_speech|Вы заслужили своё имя сегодня, о храбрый! И {s11} тоже! Мне это нравится. Она поёт песни своего народа, идя в бой, что находит отклик в душе художника вроде меня.
str_npc14_personalitymatch_speech|Командир. Мне приятно идти в бой рядом с такими людьми, как {s11}.
str_npc15_personalitymatch_speech|Командир. Я только что разговаривал с {s11} после нашей последней схватки, и должен сказать, у этого человека хорошая голова на плечах.
str_npc16_personalitymatch_speech|Э — командир. Я только что болтала с {s11}, пока мы обшаривали трупы после последней драки.
str_npc1_personalitymatch_speech_b|Без хороших, честных душ, подобных ему, приносящих серебро в Кальрадию, таким негодяям, как я, пришлось бы тяжело, говорю вам. Я рад, что он с нами.
str_npc2_personalitymatch_speech_b|Судя по его последнему бою, должен сказать, что доверял бы ему в любой момент... хотя при этом держал бы руку на кошельке.
str_npc3_personalitymatch_speech_b|Признаюсь также, что нахожу его поистине приятным спутником, человеком остроумия и манер. Возможно, возможно... Ах, но я слишком много говорю. Хорошего дня, {сударь/сударыня}.
str_npc4_personalitymatch_speech_b|Вы поступили правильно, приняв его в нашу роту. Он хорошо разбирается в бою и также знает, как важно уважать своих братьев по оружию — в отличие от некоторых других людей, которых я не буду называть.
str_npc5_personalitymatch_speech_b|Что касается его других качеств, то я думаю, что он такой же барон, как и я, но должен восхищаться его смелым образом действий, с которым он заявляет о своих претензиях.
str_npc6_personalitymatch_speech_b|Должна сказать, что {s11} является для меня источником великой радости. Я рассказала ему о моём грехе, и он сказал, что небеса простят мой проступок, если я буду искренне каяться и действительно желать такого прощения сердцем. Он мудр, и я рада, что он с нами.
str_npc7_personalitymatch_speech_b|Она пообещала когда-нибудь позже, когда вы больше не будете нуждаться в наших услугах, вернуться со мной в ущелья и помочь мне отомстить бандитам, убившим моего возлюбленного. Это было доброе предложение. Я рада, что она с нами.
str_npc8_personalitymatch_speech_b|Ему удалось уместить их родословную, внешность и привычки в еде в хорошо структурированный древне-кальрадский четверостишие. Лично я предпочитаю форму саги, но мы, северяне, ценим поэтическое мастерство, когда слышим его.
str_npc9_personalitymatch_speech_b|Будь она благородной крови, я бы, возможно, попросил её руки. Жаль, что она купеческая дочь. Но приятно разговаривать с ней, чтобы скоротать время в походе.
str_npc10_personalitymatch_speech_b|Хех. Это ещё раз показывает, что молодость — не всё, и опыт тоже выигрывает битвы. Думаю, мы с ней могли бы ещё кое-чему научить молодёжь мира, а?
str_npc11_personalitymatch_speech_b|Особенно {s11} им показал, как мне показалось. Неплохо для нас обоих, думаю, если учесть, что вместе мы пережили почти сто зим.
str_npc12_personalitymatch_speech_b|Его очень беспокоит необходимость лишать жизни своих собратьев, каким бы справедливым ни было дело. Он и я говорили о лучшем будущем, о необходимости объединить эти враждующие королевства Кальрадии, чтобы положить конец этим горьким временам.
str_npc13_personalitymatch_speech_b|И хотя обычно я предпочитаю скромность амазонки, должен признаться, что не упустил из виду женственность, которую она пытается скрыть под своим воинственным поведением. Правда, она несколько отстранённа в походе и лагере, но, возможно, мои прекрасные слова растопят северный лёд вокруг её сердца.
str_npc14_personalitymatch_speech_b|Он профессиональный солдат, и хотя он, возможно, не бегает так быстро, как другие, он знает важность сохранения дисциплинированной боевой линии. Вы были мудры, взяв его в эту роту.
str_npc15_personalitymatch_speech_b|Как и всё остальное, война требует тщательного планирования и подготовки, а также солидного знания стратегических принципов. При прочих равных условиях в конце концов лучше обученная армия выиграет битву; наблюдение, о котором свидетельствует наша последняя битва. Люди могут сейчас проклинать его, но они будут благодарны ему, уверяю вас.
str_npc16_personalitymatch_speech_b|Вы слышали её историю? Ах, какая несправедливость была к ней совершена! Говорю вам, это заставляет мою кровь кипеть! Я хочу порубить на куски этих подлецов, которые сделали это с ней — и сделаю это, если мы встретим их в наших путешествиях.
str_npc1_retirement_speech|Мне немного надоела жизнь воина. Я вложу свою долю нашей добычи в груз товаров — меха, белые товары, бархат, возможно — и отвезу их обратно через горы. Хочу ещё раз поблагодарить вас за то, что приняли меня, и желаю вам удачи.
str_npc2_retirement_speech|Боюсь, я должен вам кое-что сказать. Я решил, что жизнь солдата не для меня. Думаю, для меня, возможно, слишком поздно найти хорошую партию — никто из моего народа не возьмёт женщину, служившую в роте солдат — но, возможно, у меня достаточно денег, чтобы обосноваться торговцем. Надеюсь, вы не будете сердиться на меня, {сударь/сударыня}.
str_npc3_retirement_speech|Я сражался с вами с честью, как подобает сыну дома Рольфа, но я не совсем доволен вашим руководством. Я вернусь в земли моих предков, которые остро нуждаются в моих услугах.
str_npc4_retirement_speech|Бахадур — с тех пор как я взял вашу соль, я сражался за вас яростно и преданно. Но вы не всегда отвечали на мои услуги тем руководством, которого я заслуживаю. Поэтому я теперь вернусь домой, чтобы снова увидеть отца и братьев, в надежде, что люди хана забыли обо мне.
str_npc5_retirement_speech|Я присоединился к этой роте в надежде, что вы выведете меня из тьмы, и действительно нашёл здесь некоторый покой. Но у меня есть некоторые сомнения относительно вашего руководства, и я начинаю подозревать, что путь к искуплению скорее следует искать в другом месте.
str_npc6_retirement_speech|Мне надоела эта жалкая жизнь бесконечной войны и видеть, как люди сбиваются с правильного пути из-за страха, жадности, похоти и сотни других грехов. У меня есть деньги в кошельке. Я поищу землю лучше Кальрадии. Полагаю, вы справитесь и без меня.
str_npc7_retirement_speech|Я сражалась в вашем щитовом строю, и много хорошего произошло для меня из этого. Но ваше руководство не всегда по моему вкусу, и, кроме того, у меня есть другая задача. Я возьму свою военную добычу, соберу собственный отряд и отправлюсь на север, чтобы отвоевать зал моего мужа у моего предательского зятя. Желаю вам всего наилучшего.
str_npc8_retirement_speech|Мы хорошо сражались бок о бок и завоевали много славы. Но у меня есть некоторые опасения по поводу вашего руководства, и, кроме того, я должен вернуть своё отцовское наследство. Я покину вас. Возможно, мы снова встретимся.
str_npc9_retirement_speech|Мне надоело топать по всей Кальрадии. Я накопил достаточно, чтобы купить себе кусок земли где-нибудь, и попробую это сделать. Прощайте, и всего вам наилучшего.
str_npc10_retirement_speech|Вы оказали старой женщине большую услугу, когда приняли её в свою роту. Но, боюсь, эта жизнь мне не нравится больше, чем управление повозкой. Слишком много холода, слишком много голода, и всё, что я вижу для своего конца, это дыра в земле. Я скоро уйду, просто ещё не знаю куда.
str_npc11_retirement_speech|Мне хорошо было в вашей роте. Я наполнил свой живот и кошелёк и расширил свои знания о ранах и травмах — на это не могу жаловаться! Но теперь думаю, что служба в этой роте сдерживает меня. У меня есть долг поделиться своими открытиями с другими лекарями, и для этого мне нужны писцы... но их мало в Кальрадии. Я вернусь домой.
str_npc12_retirement_speech|Боюсь, что с ростом вашего имени моя собственная репутация бледнеет на фоне, точно так же, как лунный свет уступает силе солнца. Я решил попробовать свои силы самостоятельно. Желаю вам всего наилучшего!
str_npc13_retirement_speech|Хочу сообщить вам, что желаю расторгнуть наши отношения. Я хотел бы искать другие возможности для работы.
str_npc14_retirement_speech|Благодарю вас за то, что приняли меня, но я не совсем доволен тем, как всё сложилось. Я отправлюсь в другие места — возможно, вернусь домой, возможно, найду другой контракт; я ещё не совсем решил.
str_npc15_retirement_speech|Я провела хорошее время в этой роте и нашла немало красивых безделушек на поле боя, но теперь мне это больше не подходит. Я покину вас, чтобы предложить свои таланты кому-то другому.
str_npc16_retirement_speech|Господин — хорошо снова вас видеть. Я знаю, что у нас были разногласия в прошлом, но, честно говоря, это было одно из лучших времён, которые я когда-либо испытывал. И, честно говоря, у меня были проблемы с поиском работы. Слушайте, если бы вы были готовы принять меня обратно, я бы снова подписался в вашу роту.
str_npc1_rehire_speech|Господин, рад снова вас видеть. Я знаю, что раньше у нас были разногласия, но, по правде говоря, это были одни из лучших времён в моей жизни. И, если честно, у меня возникли некоторые трудности с поиском работы. Так что, если вы были бы готовы снова принять меня, я бы с удовольствием вновь записался в вашу компанию.
str_npc2_rehire_speech|{Сударь/Сударыня}! Рад снова вас видеть. Должен признаться — я искал вас. Я купил партию товаров, как и говорил вам, нагрузил их на повозку и отправился через степь, но, как назло, меня снова атаковали кергиты, и я потерял всё. Видимо, такова моя судьба — добывать своё счастье мечом. Люди говорят, что вы многого добились. Так что скажите, {сударь/сударыня}, не желаете ли принять меня снова?
str_npc3_rehire_speech|Ну, здравствуйте, {сударь/сударыня}! Рад снова вас видеть. Боюсь, с тех пор как наши пути разошлись, дела у меня шли не слишком хорошо. Семья моей матери, от которой я надеялся получить помощь в начале торговой карьеры, была куда менее благосклонна, чем я рассчитывал. От тёток я слышал лишь проповеди о том, как я испортил свои шансы на выгодный брак службой в наёмной роте. Возможно, я всё‑таки больше приспособлен к войне, чем к торговле, и мне больше по душе делить трапезу у костра с суровыми воинами, чем потягивать вино с горожанами Велюки. {Сударь/Сударыня}, прошу вас — примете ли вы меня снова?
str_npc4_rehire_speech|Здравствуйте, капитан. Давненько не виделись. Говорят, у вас всё идёт неплохо. У меня же были трудности с тем, чтобы прожить на доходы с моих земель — саранча, проливные дожди, непокорные крестьяне и тому подобное. Я решил, что мне снова стоит взяться за меч. Знаю, между нами было немало вражды, но для меня было бы честью снова сражаться в ваших рядах.
str_npc5_rehire_speech|{playername} Бахадур! Ваша слава растёт неустанно — о ней слышат даже в моих родных землях по ту сторону гор. Я вернулся туда в надежде, что люди хана забыли обо мне. Но нет — едва я приблизился к долине, как узнал от семьи, что и хан, и хумьяны всё ещё ищут меня. Так что я снова пришёл, надеясь, что вы забыли резкие слова, которые я вам сказал, и желая узнать, позволите ли вы мне вновь сражаться рядом с вами.
str_npc6_rehire_speech|Рад видеть вас, {сударь/сударыня}. Куда бы я ни шёл, люди поют о ваших подвигах. С тех пор как я ушёл, мне жилось нелегко. Куда бы я ни направлялся, чувствую, как мои демоны возвращаются, и душа моя не знает покоя. По причинам, которые мне трудно объяснить, в вашей компании я обрёл умиротворение, даже когда сомневался в вашем руководстве. Позволите ли вы мне снова служить под вашим началом?
str_npc7_rehire_speech|Капитан! Рад вас видеть. Простите мне слова, сказанные при нашем расставании. Я сел на корабль в Веркхеге и отправился на восток, но нас захватили пираты, и меня выбросили на берег лишь после выплаты выкупа. Возможно, где‑то в мире есть места и получше Кальрадии, но я там не бывал. Так что, если уж мне суждено жить здесь, ваша рота — лучшее место, какое только можно найти. Примете ли вы меня снова?
str_npc8_rehire_speech|Приветствую, {playername}. Я размышляла, можно ли считать забытыми суровые слова, что прозвучали между нами в прошлом. Я расспрашивала здешних нордов, надеясь набрать достаточно людей, чтобы отбить зал моего мужа. Но мне так и не удалось собрать людей хотя бы на одно ладейное войско, а тем немногим, кого я пригласила, быстро наскучило ждать, и они разбрелись — конечно, предварительно промотав всё золото, что у меня было. Тогда я вспомнила наши совместные битвы. То были славные, да ещё и прибыльные времена.
str_npc9_rehire_speech|{Мой добрый господин/Моя добрая госпожа}! Как приятно снова вас видеть! Я искал службу у здешних князей, но был жестоко разочарован. Половина из них приказывает мне, словно конторскому клерку, выбивать долги с других феодалов, а то и, как надсмотрщику, гонять крестьян. Один и вовсе требовал, чтобы я убил его кредитора! Я разыскал вас, чтобы спросить, не примете ли вы меня снова в свои ряды.
str_npc10_rehire_speech|Капитан! Рад вас видеть. Как видите, из меня, похоже, вышел плохой фермер. Думаю, я чересчур мягок с работниками. Я позволил им выжать из меня все соки. Полагаю, ремесло войны — всё же то, что у меня получается лучше всего. Так что, капитан, нужны ли вам ещё хорошие бойцы?
str_npc11_rehire_speech|Капитан! Как приятно вас видеть! Говорят, вы неплохо разбогатели. Признаюсь, я беспокойный старый чудак. Я ушёл от вас, потому что мне опротивела солдатская жизнь, но, проведя время в городе, понял, что есть вещи и похуже, чем сытый желудок, честные товарищи и радость видеть, как враг бежит прочь. Так что, примете ли вы меня обратно?
str_npc12_rehire_speech|Капитан! Как здорово вновь увидеть честное лицо, словно ваше. Этот мир полон лжи. Я вернулся домой, чтобы опубликовать свои труды, нанял писца, подготовил несколько кодексов и стал ждать заказов. Но оказалось, что истинное медицинское знание университетам не нужно — они предпочитают разогретую в новом виде чепуху в духе Галериана. А уж книжники... уверяю вас, более беспринципных людей не сыскать. Они сдают книги студентам по главам, чтобы те их переписывали, но половина томов так и не возвращается, а другая половина превращается в пропитанные вином листы, так что полного экземпляра моего труда теперь не существует. Я не оставлю попыток, но сперва мне нужны деньги. Не нужен ли вам лекарь?
str_npc13_rehire_speech|Здравствуйте, о львиное сердце! Я надеялся вновь увидеть вас. Куда бы я ни пришёл, везде слышу истории и песни о ваших деяниях. Признаюсь, я немного пожалел о нашем расставании, а ещё — о том, что завидовал вашей славе. Я подумал, что мне бы хотелось снова сражаться рядом с вами и немного понежиться в лучах вашей доброй репутации. Может быть, мы могли бы ещё немного поскакать вместе?
str_npc14_rehire_speech|Капитан, рад вас видеть. В последний раз, когда мы расставались, я был готов поклясться, что никогда больше не стану вам служить, но, возможно, я был к вам слишком строг. По всей Кальрадии люди поют вам хвалу. Я пытался служить в войсках других феодалов, и, поверьте, увиденное там полностью изменило моё мнение о вашем руководстве. Если вы захотите снова видеть меня в своей роте, я с радостью вновь буду сражаться за вас.
str_npc15_rehire_speech|Привет, {playername}. Не могу сказать, что совсем не рад встрече. Я заключил другой контракт, прежде чем уйти от вас, и, честное слово, когда пришло время платить, тот феодал выдал лишь болтовню, отговорки да мелочные придирки к моему ремеслу. Не скажу, что я всегда был счастлив в вашей роте, но, по крайней мере, после каждого боя я получал своё золото. Набираете ли вы ещё людей?
str_npc16_rehire_speech|Капитан! Говорят, с тех пор как мы расстались, у вас всё идёт очень хорошо. Признаюсь, тогда я проклинал ваше имя, но теперь понимаю, что вы были не так уж плохи. Все эти князья только и норовят послать меня с посылками да поручениями, но никто не желает видеть меня в главной линии боя. Кажется, я пугаю солдат. Слышала, как они шепчутся, будто я ведьма, или что я ем сердца убитых мною мужчин, и прочую чушь. Не то чтобы я брезговала зарезать человека во сне, но куда приятнее, когда он бодрствует и сопротивляется. Так что я решила разыскать вас и узнать, не возьмёте ли вы меня обратно.
str_npc1_home_intro|Господин, знали ли вы, что я родился в этих краях, в высоких степях? Здесь я выработал своё коневодческое чутьё, ведь это прекрасная земля для лошадей, хоть и суровая для людей. Полагаю, именно поэтому кергиты её так любят.
str_npc2_home_intro|Мы приближаемся к Сарготу. Я как раз туда и направлялся, когда меня схватили кергиты.
str_npc3_home_intro|Чуете запах? Лимонные деревья, яблоки и крокусы — аромат Велюки. Я провела здесь немало счастливых летних дней в детстве, играя в садах семьи моей матери, пока отец был в торговых поездках.
str_npc4_home_intro|Лес Элердах. Тьфу. Здесь кишмя кишат бандиты и прочий сброд.
str_npc5_home_intro|Бахадур, мы приближаемся к Халмару, крупнейшему городу нижней степи. Сюда приехала тётка моей матери, чтобы выйти замуж за горожанина, а я хотел предложить свою службу местному лорду. Это было как раз в то время, когда я встретил вас.
str_npc6_home_intro|По лозам и террасам на склонах видно, что мы близко к моему дому. Я не хочу видеть свою семью, так что подожду за городскими стенами, пока вы войдёте в город. Уверен, вы поймёте.
str_npc7_home_intro|Чуете запах? Солёная рыба, прелый лён и речная тина. Запахи моего детства. Меня от них тошнит.
str_npc8_home_intro|Хмпф. Слышите это? Должно быть, волны бьются о мыс. Значит, мы где‑то возле мыса Гундига.
str_npc9_home_intro|Смотрите, скала Ривачега! Самая сильная крепость во всей Кальрадии. Мой отец был одним из воинов, державших здесь оборону против нордов, когда те впервые попытались прорваться с побережья вглубь страны.
str_npc10_home_intro|Чувствуете этот свежий воздух, брат? Здесь был мой дом, прежде чем я ушёл искать золото по свету. Хорошо снова быть в этих холмах. Это запах свободы. Здесь, под замком Грюнвальдер, находится колыбель свободы Рходоков.
str_npc11_home_intro|Вижу горы. Значит, мы приближаемся к моим родным местам.
str_npc12_home_intro|Мы проезжаем место одного из моих величайших медицинских триумфов, если вам это интересно.
str_npc13_home_intro|Ах, замок Эргеллон! Какое прекрасное место у подножия рходокского нагорья. Я провёл здесь чудесные дни позапрошлым летом.
str_npc14_home_intro|Видите крепость там, на выступе над долиной? Исмирала? Там я несколько лет назад провёл зиму, пытаясь обучить людей этого лорда.
str_npc15_home_intro|Видите тот замок на холме? Его называют замок Кульмарр. Я работал там не так давно. Он не столь роскошен, как некоторые другие крепости этих земель, но каменная кладка там лучшая из всех, что можно себе представить.
str_npc16_home_intro|Эй, капитан, видите? Следы зайца на снегу. Значит, мы близко к месту, где я родился.
str_npc1_home_description|Кергиты жили здесь всегда, ещё в те времена, когда император платил им золотом и наделял их землями, чтобы они сдерживали другие племена. Говорят, мой дед был кергитским вождём, хотя моя мать знала его не больше, чем я своего отца. Когда мать была девочкой, кергиты начали перебраться через горы большими группами, и теперь в Тульге сидит кергитский хан.
str_npc2_home_description|Говорят, норды — свора кровожадных варваров, но если спросите меня, у них талант к торговле. Они заставляют прибрежный люд выращивать лён, а потом ткут из него полотно. Конечно, его не сравнить с джелькальским бельём и бархатом, но летом оно носится хорошо, да и на паруса годится. А ещё полотно было одной из немногих вещей, которые раньше в Кальрадии не производили.
str_npc3_home_description|В Велюке зимы сырые, а лета жаркие, но местные строят большие цистерны для орошения полей. Они выращивают виноград — вино из Велюки знаменито, {сударь/сударыня}, — и те, кто может себе позволить, обносят стены вокруг своих садов, где в избытке растут фруктовые деревья. По ночам мы слушаем музыку, играем в шахматы или просто наслаждаемся прохладным воздухом.
str_npc4_home_description|Король Свадии объявил эти места своей личной охотничьей угодью и заявил, что любого, кто осмелится натянуть здесь лук, он прикажет казнить. И что же? Одни семьи голодают и поддаются соблазну браконьерства, потом приходит королевский шериф, вешает виновного и забирает его земли. Чтобы не умереть с голоду, его сыновья уходят в бандиты. А каждый в долине, кому нужно бежать от долгов, сварливой жены или мстительных аристократов, приходит сюда, примыкает к ним и живёт за счёт диких свиней, ягод и кошельков неосторожных путников.
str_npc5_home_description|Кергиты всегда приходили сюда торговать и грабить, а в последние дни империи мы начали оседать в этих землях. Точно так же, как ваэгиры, свадийцы, рходоки, норды и дом Саррана, мы получали деньги от императора за то, что удерживали прочие племена в повиновении. Но когда во времена моего деда Великая Орда напала на нашу родину, мы массово ушли в эти края. Мы отбросили ваэгиров и заняли их крепости.
str_npc6_home_description|Здесь, в долине Суно, наш диалект и обычаи ближе к обычаям Кальрадской империи, чем где‑либо ещё в Кальрадии. Мы выращиваем оливки и виноград — всё это завезли в эти земли императоры из‑за моря — и следуем старым кальрадским обычаям. Мы держим клятвы и платим долги.
str_npc7_home_description|До того как я вышла замуж и до того как меня похитили бандиты, я жила здесь. Я родилась в глинобитной хибаре и провела детство в полях. Нашими землевладельцами были норды, но мы их никогда не видели — только их проклятых агентов и надсмотрщиков. Мой отец, трус, вечно пресмыкался перед ними.
str_npc8_home_description|Вы не знаете этой истории? Когда Гундиг Космато‑Штаный пришёл из северных земель в Кальрадию, он водрузил знамя на мысе и сказал, что оно простоит там, пока он не вернёт себе «наследство». Так он это называл. Гундиг поверил тем, кто уверял, что император отдал Кальрадию нордам, хотя на деле нам выделили лишь узкую полоску земли вдоль побережья, чтобы мы укомплектовывали его галеры.
str_npc9_home_description|Норды вошли в реку на своих ладьях. Прибрежные жители могли бы их остановить, но тогда они были такими же трусами, как и сейчас. Так что они платили нордам ежегодную дань — так называемые «нордские деньги», — чтобы те их не трогали. Но король ваэгиров платить отказался. Тогда мой отец решил перейти через горы и сражаться на стороне ваэгиров. Три лета подряд они пытались stormовать Скалу, и каждый раз ваэгирские лорды отбивали их.
str_npc10_home_description|Во времена моего отца пришли свадийцы и решили, что заставят нас пресмыкаться и называть их своими господами. Но Грюнвальдер, старый ветеран горных войн, показал нам, как выстроить боевой порядок копейщиков и арбалетчиков так, чтобы выдержать свадийскую атаку. Он пал в бою, но люди назвали его именем замок, построенный прямо на том месте, где он погиб, чтобы мы не забывали его и всегда твёрдо встречали натиск всадников.
str_npc11_home_description|Я из Правена. Вы знаете поговорку, {сударь/сударыня}: «Ячмень, выращенный в Уксхале, становится в Правене пивом — и нам всем от этого лучше». Не уверен, что это значит, {сударь/сударыня}, но насчёт ячменя — сущая правда. И пшеницы, и овса тоже. В долине Уксхала мы выращиваем больше зерна, чем вся остальная Кальрадия вместе взятая, и наше пиво — лучшее. Видите эту землю? Она жирная, чёрная и пахнет хорошими урожаями и сытыми животами.
