qstr_Victory_is_yours!_Yo|Победа за вами! Вы выиграли эту схватку, но теперь должны готовиться к следующему раунду.
qstr_You_have_been_bested|Вы не вышли победителем из этой схватки, но церемониймейстер объявляет почётное признание ваших навыков и храбрости и позволяет вам участвовать в следующем раунде.
qstr_You_were_beaten._The|Вы были побеждены. Ваш успех воодушевил крестьян, но урок, который вы хотели им преподать, похоже, ещё не до конца усвоен...
qstr_After_beating_your_l|После того как вы победили последнего противника, вы объясняете крестьянам, как лучше защищаться от таких атак. Надеюсь, они примут этот опыт близко к сердцу и будут готовы в следующий раз.
qstr_The_bandits_are_brok|Бандиты разбиты! Немногие оставшиеся в живых и в сознании в страхе смерти от крестьян и их нового защитника обращаются в бегство.
qstr_{s1}_s_Ship|Корабль {s1}
qstr_However_{reg3?You_ar|Однако {reg3?вы не можете:{s1} не может} найти выгодные торговые товары.
qstr_^Buying_{s4}_here_an|^Если купить {s4} здесь и продать в {s5}, это принесёт прибыль в {reg6} динаров за единицу.{s3}
qstr_{reg3?You_find:{s1}_|{reg3?Вы узнаёте:{s1} узнаёт} следующее:^{s3}
qstr_{s2}^{reg1}_{s1}_ear|{s2}^{reg1} {s1} получил {reg0} опыта.
qstr_{s2}^{s1}_earned_an_|{s2}^{s1} получил дополнительные {reg0} опыта.
qstr_^You_earned_{reg0}_e|^Вы получили {reg0} опыта.{s2}
qstr_The_training_didn_t_|Эта тренировка прошла совсем не хорошо.
qstr_The_training_didn_t_g|Эта тренировка прошла не очень хорошо.
qstr_The_training_went_qu|Эта тренировка прошла довольно хорошо.
qstr_The_training_went_ve|Эта тренировка прошла очень хорошо.
qstr_The_training_went_pe|Эта тренировка прошла превосходно.
qstr_{s13}_asked_you_to_r|{s13} попросил вас явиться к нему как минимум с {reg13} войсками.
qstr_{s13}_ordered_you_to|{s13} приказал вам присоединиться к атаке на {s14}.
qstr_Find_and_speak_with_|Найдите и поговорите с {s3} из {s4}, чтобы принести ему клятву верности.
qstr_There_has_been_an_al|Произошёл предполагаемый пограничный инцидент у {s9}.
qstr_you|вы
qstr_{reg2}_{s7}_died.|{reg2} {s7} умер.
qstr_Breaking_camp...|Лагерь сворачивается...
qstr_Your_party_is_spotte|Ваш отряд обнаружен {s1}.
qstr_Party_has_nothing_to|У отряда нет еды!
qstr_{reg1}_{s1}_{reg2?ha|{reg1} {s1} {reg2?сбежали:сбежал} из вашего отряда ночью.
qstr_{s1}_of_{s3}_has_bee|{s1} из {s3} был освобождён из плена.
qstr_Building_of_{s0}_in_|Строительство {s0} в {s4} завершено.
qstr_{s1}_has_won_the_tou|{s1} выиграл турнир в {s2}.
qstr_{s1}_is_no_longer_in|{s1} больше не кишит бандитами (ночью).
qstr_You_pay_for_accommod|Вы платите за жильё.
qstr__Your_tactics_skill_|Ваш навык тактики увеличился на 1.
qstr__Your_persuasion_ski|Ваш навык убеждения увеличился на 1.
qstr__Your_leadership_ski|Ваш навык лидерства увеличился на 1.
qstr__Your_intelligence_h|Ваш интеллект увеличился на 1.
qstr__Your_trade_skill_ha|Ваш навык торговли увеличился на 1.
qstr__Your_weapon_master_|Ваш навык владения оружием увеличился на 1.
qstr__Your_engineer_skill|Ваш навык инженерии увеличился на 1.
qstr_You_have_finished_re|Вы закончили читать {s1}.{s2}
qstr_Book_Read|Книга прочитана
qstr_You_must_follow_{s1}|Вы должны следовать за {s1}!
qstr_You_must_follow_{s1}!|Вы должны следовать за {s1}! Это ваше последнее предупреждение!
qstr_{s1}_is_scouted.|{s1} разведан.
qstr_{s1}_has_switched_fr|{s1} переметнулся из {s2} в {s3}.
qstr_{reg65?my_Lady:my_Lo|{reg65?Моя госпожа:Мой господин}
qstr_{reg65?My_Lady:My_Lo|{reg65?Моя госпожа:Мой господин}
qstr_{reg65?madame:sir}|{reg65?Мадам:Сэр}
qstr_{reg65?Madame:Sir}|{reg65?Мадам:Сэр}
qstr__no_fiefs_|(нет ленов)
qstr__fiefs:_{s0}_|(лены: {s0})
qstr_It_s_your_money_or_y|Деньги или жизнь, {парень/девушка}. Без резких движений, или мы тебя прикончим.
qstr_Lucky_for_you_you_ca|Тебе повезло, у меня хорошее настроение. Отдай нам все свои деньги, и, может быть, мы оставим тебя в живых.
qstr_This_a_robbery_eh?_I|Это ограбление, понял? Я даю тебе шанс отдать мне всё, что у тебя есть, или я и мои приятели прикончим тебя. Понял?
qstr_we_have_made_very_li|мы пока добились очень небольших успехов
qstr_we_have_suceeded_in_|мы добились некоторых успехов, но впереди ещё много работы
qstr_we_have_become_a_sig|мы стали значительной силой и имеем реальный шанс на победу
qstr_we_are_winning_the_w|мы выигрываем войну, но наши враги всё ещё упрямы
qstr_we_are_on_the_verge_|мы на грани победы. Оставшиеся враги не представляют угрозы, но мы всё равно должны их поймать
qstr_{playername}_when_we|{playername}, когда мы начинали наш долгий поход, лишь немногие были достаточно храбры, чтобы поддержать меня. И ещё меньше было готовых рискнуть жизнью ради моего дела. Но вы ни на мгновение не колебались, бросаясь на моих врагов. Мы вместе прошли через многое, и были времена, когда я был близок к тому, чтобы оставить всякую надежду. Но с Божьей помощью мы преодолели все испытания. Теперь для меня пришло время расстаться с вами и забрать то, что по праву моё. Отныне я буду нести великую ответственность за правление {s3}. Впереди ещё много вызовов, и я рассчитываю на вашу помощь в их преодолении. И, конечно же, вы навсегда останетесь моим главным вассалом.
qstr_I_am_{s4}_the_ruler_|Я {s4}, правитель {s6}
qstr_I_am_{s4}_a_vassal_o|Я {s4}, вассал {s6}
qstr_{s9}{reg5?_and_the_l|{s9}{reg5? и лорд {s8}:.}
qstr_Your_mission_is_comp|Ваша миссия выполнена, {s9} хочет, чтобы вы снова присоединились к его армии до дальнейших указаний.
qstr_{s13}_asked_you_to_g|{s13} попросил вас собрать {reg3} голов скота и привести их ему.
qstr_{s9}_asked_you_to_sc|{s9} попросил вас разведать {s13}, {s14} и {s15}, а затем доложить.
qstr_You_are_challenging_|Вы бросаете мне вызов на дуэль? Как забавно! Как пожелаете, {playername}, мне будет приятно расколоть ваш череп.
qstr_{s16}_and_{s17}|{s16} и {s17}
qstr_Very_well_I_will_acc|Хорошо, я приму вас обратно в свои ряды, если вы готовы возобновить свою торжественную клятву.
qstr_A_pardon_will_only_b|Помилование возможно только в том случае, если вы готовы передать мне {s17}. Вы согласны с моими условиями?
qstr_No._There_is_no_chan|Нет. Между нами не может быть мира; я не заинтересован.
qstr_Our_marshal_{s1}|Наш маршал, {s1}
qstr_{s11}_and_{s12}|{s11} и {s12}
qstr_We_are_not_at_war_wi|Мы ни с кем не воюем.
qstr_We_are_at_war_with_{|Мы воюем с {s12}.
qstr_go_on_the_offensive_|переходит в наступление.
qstr_act_to_defend_our_la|принимает меры для защиты наших земель.
qstr_take_more_time_to_ga|тратит больше времени на сбор армии.
qstr_You_promised_to_help|Вы обещали помочь {s13} завоевать трон {s14}.
qstr_What_do_you_say_to_e|Что вы скажете о том, чтобы поступить на службу к {s9} в качестве капитана наёмников? У меня нет сомнений, что вы справитесь с этой задачей.
qstr_{s9}_asked_you_to_ta|{s9} попросил вас доставить послание {s13}. {s13}, вероятно, был в {s4}, когда вам дали это задание.
qstr_{s9}_asked_you_to_tak|{s9} попросил вас доставить послание от {s15} к {s13}. {s13}, вероятно, был в {s4}, когда вам дали это задание.
qstr_{s11}_asked_you_to_e|{s11} попросил вас сопроводить его {s17} {s13} в {s14}.
qstr_{s13}_asked_you_to_d|{s13} попросил вас разобраться с бандитами, оккупировавшими деревню {s15}, а затем доложить ему.
qstr_{s9}_asked_you_to_ra|{s9} попросил вас набрать {reg1} {s14} и привести их к нему.
qstr_{s9}_asked_you_to_co|{s9} попросил вас собрать налоги с {s3}. Он предложил вам пятую часть всех денег, которые вы соберёте там.
qstr_{s9}_asked_you_to_hu|{s9} попросил вас поймать беглеца по имени {s4}. Считается, что он сейчас находится в {s3}.
qstr_{s9}_asked_you_to_as|{s9} попросил вас убить торговца в {s3}.
qstr_{s9}_has_asked_you_t|{s9} попросил вас встретиться со шпионом в {s13}.
qstr_{s11}_asked_you_to_f|{s11} попросил вас проследить за шпионом, который покинет {s12}. Вы должны следить за тем, чтобы шпион вас не обнаружил, иначе он заподозрит неладное и вернётся. Как только шпион встретится со своим сообщником, вы должны напасть на них обоих и привести к {s11}.
qstr_{s11}_asked_you_to_c|{s11} попросил вас захватить любого лорда из {s13} в плен, а затем доставить его в {s11} для надёжного содержания.
qstr_{s9}_asked_you_to_le|{s9} попросил вас одолжить ему вашего спутника {s3} на неделю.
qstr_{s9}_asked_you_to_col|{s9} попросил вас взыскать сумму в {reg4} динаров, которую {s3} ему должен. {s3} был в {s4}, когда вам дали это задание.
qstr_{s11}_gave_you_a_fak|{s11} дал вам поддельное письмо, чтобы заставить {s13} изгнать своего вассала {s16}. Вы должны отправиться в {s14}, отдать письмо одному из ваших {s15} и отправить его в город как посланника, думая, что его приказы настоящие.
qstr_{s9}_has_requested_y|{s9} потребовал от вас привести ему {reg1} пленных {s3}.
qstr_Lend_your_experience|Одолжите вашего опытного лекаря {s3} {s1}.
qstr_Then_take_it_with_my|Тогда возьмите это вместе с моей вечной благодарностью. Вы благородный человек. Я никогда не забуду, что вы пришли мне на помощь в моей нужде.
qstr_Forgive_me_{playerna|Простите меня, {playername}, но я должен настаивать, чтобы вы приняли это. Деньги значат для меня так мало, а я должен вам так много. Вот, возьмите это, и давайте больше не будем об этом говорить.
qstr_{playername}_what_a_|{playername}, какой вы благородный человек, но я не могу позволить вам отказаться. Я должен вам больше, чем могут выразить слова, и я уверен, вы найдёте этим деньгам лучшее применение, чем я.
qstr_{s11}_asked_you_to_r|{s11} попросил вас освободить её {s17}, {s13}, из {s14}, поменявшись с ним одеждой и заняв его место в темнице.
qstr_{s11}_asked_you_to_d|{s11} попросил вас доставить послание {s13} в темнице {s14}.
qstr_You_agreed_to_challe|Вы согласились вызвать {s13} на дуэль в защиту чести {s11}.
qstr_{s5}__Persuasion_str|{s5} (Убеждение: {reg5})
qstr_Persuasion_Attempt|Попытка убеждения
qstr_A_villager_from_{s7}|Житель деревни из {s7} умолял вас спасти их деревню от бандитов, которые там обосновались.
qstr_You_chose_well_{sir/|Вы выбрали хорошо, {сэр/мадам}. Мои парни знают, как держать слово и зарабатывать свою плату.
qstr_Well_done_{sir/madam|Хорошая работа, {сэр/мадам}. Пусть деньги и вино продолжают течь, и вам не придётся никого бояться в Кальрадии.
qstr_We_are_at_your_servi|Мы к вашим услугам, {сэр/мадам}. Покажите нам тех, кому нужен урок, и мы сделаем всё остальное.
qstr_The_Guildmaster_of_{|Гильдмастер из {s13} попросил вас разобраться с мародёрами в окрестностях и вернуть все товары, которые вы у них отберёте.
qstr_{s9}_of_{s3}_asked_y|{s9} из {s3} попросил вас доставить {reg5} единиц {s6} в таверну в {s4} в течение 7 дней.
qstr_Escort_the_merchant_|Сопроводите торговый караван в город {s8}.
qstr_Merchant_{s9}_of_{s4|Торговец {s9} из {s4} попросил вас выследить разбойных бандитов возле города.
qstr_Guildmaster_of_{s4}_|Гильдмастер из {s4} дал вам {reg12} динаров для уплаты выкупа за девушку, похищенную бандитами. Вы должны встретиться с бандитами у {s3} и заплатить им выкуп. После этого вы должны вернуть девушку в {s4}.
qstr_Guildmaster_of_{s4}_p|Гильдмастер из {s4} обещал вам {reg12} динаров, если вы обеспечите, чтобы {s12} и {s13} больше не угрожали мирному соглашению между {s15} и {s14}. Для этого вы должны либо убедить их, либо обеспечить их пленение и содержание под стражей до заключения мирного соглашения.
qstr_The_Guildmaster_of_{s|Гильдмастер из {s14} попросил вас разобраться с группой бандитов, которые делают улицы {s14} опасными. Они появляются только ночью и нападают только на одиноких путников на улицах.
qstr_Guildmaster_of_{s10}|Гильдмастер из {s10} попросил вас пригнать стадо скота в {s13}. За это вы получите {reg8} динаров.
qstr_He_is_not_commanding|Он в данный момент не командует людьми.
qstr_He_currently_command|Он в данный момент командует {reg0} людьми{reg1?, из которых примерно {reg1} ранены:}.
qstr_The_elder_of_the_vil|Староста деревни {s3} попросил вас принести ему {reg5} снопов пшеницы.
qstr_The_elder_of_the_vill|Староста деревни {s13} попросил вас обучить {reg5} крестьян для борьбы с местными бандитами.
qstr_The_elder_of_the_villa|Староста деревни {s3} попросил вас принести ему {reg5} голов скота.
qstr_{s16}_and_{s15}|{s16} и {s15}
qstr_I_can_smell_a_fat_pu|Я чувствую запах толстого кошелька за три мили против ветра. Вам, наверное, нужно немного облегчиться, а?
qstr_Why_it_be_another_tr|Ну вот, ещё один путник, случайная встреча на дороге! Должен предупредить вас, эти земли немного опасны для хороших людей вроде вас. Но за небольшую плату я и мои парни позаботимся о том, чтобы вы быстро и безопасно добрались до места назначения...
qstr_Well_well_look_at_th|Ну-ну, посмотрите-ка! Лучше выкладывай своё серебро, дружок, или мне с моими парнями придётся вытрясти его из тебя.
qstr_There_s_a_toll_for_p|За проезд здесь нужно платить дорожную пошлину нам. Так что, если вы не возражаете, мы возьмём её из вашего кошелька...
qstr_Another_fool_come_to|Ещё один дурак пришёл напороться на моё оружие, да? Что ж, давайте сражаться!
qstr_We_re_not_afraid_of_|Мы не боимся тебя, {щенок/девчонка}. Время надрать тебе задницу!
qstr_That_was_a_mistake._|Это была ошибка. Теперь мне придётся сделать твою смерть долгой и мучительной.
qstr_Brave_words._Let_s_s|Смелые слова. Посмотрим, как ты подкрепишь их делами, сукин сын!
qstr_A_{s5}?_Well..._Yes_|{s5}? Ну... да, думаю, так. Какой странный вопрос.
qstr_Eh?_No_it_most_certa|Э? {s5}? Конечно нет! На вашем месте я бы проверил зрение.
qstr_This_is_the_{reg4?to|Это {reg4?городок:деревня} {s5}, {сэр/мадам}.
qstr_{s6}_Our_{reg4?town:|{s6} Наш {reg4?город:} и окружающие земли, разумеется, принадлежат вам, о {лорд/леди}.
qstr_{s6}_Our_{reg4?town:v|{s6} Наш {reg4?городок:деревня} и окружающие земли принадлежат {s7} из {s8}.
qstr_{s3}_and_{s5}|{s3} и {s5}
qstr_{reg20?We_mostly_pro|{reg20?Мы в основном производим {s5} здесь:В эти дни мы мало что производим}. Если хотите узнать больше, можете поговорить с нашим {reg4?гильдмастером:старостой}. Он вон там.
