mno_camp_train_ranged_details_1|10 шагов.
mno_camp_train_ranged_details_2|20 шагов.
mno_camp_train_ranged_details_3|30 шагов.
mno_camp_train_ranged_details_4|40 шагов.
mno_camp_train_ranged_details_5|50 шагов.
mno_camp_train_ranged_details_6|60 шагов.
mno_camp_train_ranged_details_7|70 шагов.
menu_training_ground_description|{s0}
menu_training_ground_training_result|{s7}{s2}
menu_marshall_selection_candidate_ask|{s15} скоро выберет нового маршала для {s23}. Некоторые из лордов упомянули вас как возможного кандидата.
mno_marshall_candidate_accept|Сообщить {s15}, что вы готовы служить маршалом.
mno_marshall_candidate_reject|Сообщить всем, что вы слишком заняты в эти дни.
menu_captivity_avoid_wilderness|Внезапно мир вокруг вас чернеет. Много часов спустя вы приходите в себя и обнаруживаете себя в том же месте, где упали. Ваши враги, должно быть, посчитали вас мёртвым и оставили. Но, похоже, ни одна из ваших ран не была смертельной, и хотя вы чувствуете себя отвратительно, вы обнаруживаете, что всё ещё можете ходить. Вы поднимаетесь и отправляетесь на поиски других выживших из вашей группы.
menu_captivity_start_wilderness|Заглушка
menu_captivity_start_wilderness_surrender|Заглушка
menu_captivity_start_wilderness_defeat|Ваши враги берут вас в плен.
menu_captivity_start_castle_surrender|Заглушка
menu_captivity_start_castle_defeat|Заглушка
menu_captivity_start_under_siege_defeat|Ваши враги берут вас в плен.
menu_captivity_wilderness_taken_prisoner|Ваши враги берут вас в плен.
menu_captivity_wilderness_check|заглушка
menu_captivity_end_wilderness_escape|После мучительных дней пленения вам представляется возможность, и вы сбегаете от своих мучителей!
menu_captivity_castle_taken_prisoner|Вас быстро окружают стражники, которые отбирают ваше оружие. Под проклятиями и оскорблениями они бросают вас в темницу, где вы должны терпеть жалкое заключение.
menu_captivity_rescue_lord_taken_prisoner|Вы остаётесь замаскированным как можно дольше, прежде чем показываетесь. Стражники разъярены и жестоко избивают вас, прежде чем снова бросить в камеру на неопределённое время...
menu_captivity_castle_check|заглушка
menu_captivity_end_exchanged_with_prisoner|После дней заключения вас наконец освобождают, когда вас обменивают на другого пленника.
menu_captivity_end_propose_ransom|Вы проводите долгие часы в беспросветном мраке темницы, больше часов, чем можете сосчитать. Внезапно один из ваших мучителей входит в вашу камеру и делает вам предложение.
mno_captivity_end_ransom_accept|Принять предложение.
mno_captivity_end_ransom_deny|Отклонить его и ждать лучшего.
menu_captivity_castle_remain|Дальнейшие дни проходят во тьме вашей камеры. Вы переносите их, как можете, терпя пинки и проклятия стражников, и наблюдая, как ваше истощённое тело постепенно угасает...
menu_kingdom_army_quest_report_to_army|{s8} сообщает о своём желании, чтобы вы присоединились к его новой военной кампании. Вы должны привести в армию как минимум {reg13} солдат, и вам велено срочно набрать больше людей, если у вас их недостаточно.
menu_kingdom_army_quest_messenger|{s8} сообщает, что хочет поговорить с вами о задании, которое нужно выполнить. Он просит вас найти его как можно скорее.
menu_kingdom_army_quest_join_siege_order|{s8} сообщает, что вы должны присоединиться к осаде {s9} для подготовки к полномасштабному штурму. Ваши солдаты должны взять {s9} любой ценой.
menu_invite_player_to_faction_without_center|Вы получаете предложение о вассальстве!^^ {s8} из {s9} отправил королевского глашатая, чтобы лично доставить вам приглашение. Вам будет оказана честь стать вассалом {лорда/леди} {s9}, и {s8} просит взамен принести ему клятву верности и сражаться в его кампаниях. Он не предлагает вам ни земель, ни титулов. Он наверняка сочтёт отказ оскорблением...
mno_faction_accept|Принять!
mno_faction_reject|Отклонить приглашение.
menu_invite_player_to_faction|Вы получаете предложение о вассальстве!^^ {s8} из {s9} отправил королевского глашатая, чтобы лично доставить вам приглашение. Вам будет оказана честь стать вассалом {лорда/леди} {s9}, и {s8} просит взамен принести ему клятву верности и сражаться в его кампаниях. Он не предлагает вам ни земель, ни титулов. Он наверняка сочтёт отказ оскорблением...
menu_invite_player_to_faction_accepted|Чтобы стать вассалом, вы должны принести клятву верности {s3}. Вы должны найти его и поклясться ему лично. {s5}
menu_question_peace_offer|Вы получаете мирное предложение^^{s1} предлагают вам мирное соглашение. Каков ваш ответ?
mno_peace_offer_accept|Принять
mno_peace_offer_reject|Отклонить
menu_notification_feast_quest_expired|{s10}
menu_notification_sortie_possible|Враг замечен: Враги были замечены перед стенами {s4}, и {s5} и другие готовятся к вылазке. Вы можете присоединиться к ним, если хотите.
menu_notification_lord_defects|$Предательство: {s4} отвернул{reg4?ась:ся} от {s5} и присоединил{reg4?ась:ся} к {s7} вместе со {reg4?своими:своими} ленами.$
menu_notification_treason_indictment|Обвинение в измене^^{s9}
menu_notification_player_faction_active|Теперь вы владеете землёй от своего имени, не будучи привязанным к королевству. Это делает вас самого монархом, чей двор временно находится в {s12}. Однако другие короли Кальрадии сначала будут рассматривать вас как угрозу, потому что если каждый военачальник может захватить трон, их собственная легитимность будет поставлена под сомнение.^^Вам, возможно, следует сначала присягнуть на верность существующему королевству. Если вы хотите продолжать править как суверенный монарх, вашим первым приоритетом должно быть приобретение права на независимое правление. Вы можете получить это право различными способами — через брак с высокопоставленной семьёй, вербовку новых лордов, управление вашими землями, соглашения с другими королями или отправляя ваших спутников на миссии.^^Как бы то ни было, вашим первым шагом должно быть назначение премьер-министра из числа ваших спутников, который будет заниматься государственными делами. Разные спутники обладают разными способностями.^Вы можете назначать новых министров время от времени. Также вы можете изменить местоположение вашего двора, поговорив с министром.
mno_appoint_spouse|Назначить вашу супругу, {s10}...
mno_appoint_npc1|Назначить {s10}
mno_appoint_npc2|Назначить {s10}
mno_appoint_npc3|Назначить {s10}
mno_appoint_npc4|Назначить {s10}
mno_appoint_npc5|Назначить {s10}
mno_appoint_npc6|Назначить {s10}
mno_appoint_npc7|Назначить {s10}
mno_appoint_npc8|Назначить {s10}
mno_appoint_npc9|Назначить {s10}
mno_appoint_npc11|Назначить {s10}
mno_appoint_npc12|Назначить {s10}
mno_appoint_npc13|Назначить {s10}
mno_appoint_npc14|Назначить {s10}
mno_appoint_npc15|Назначить {s10}
mno_appoint_npc16|Назначить {s10}
mno_appoint_default|Назначить видного гражданина из округи...
menu_minister_confirm|{s9} находится при вашем дворе в {s12}. Вы должны часто просить его совета, чтобы нерешённые проблемы не накапливались и в конечном итоге не подорвали ваш авторитет...
menu_notification_player_faction_deactive|Вы больше не владеете землями.
menu_notification_player_wedding_day|{s8} желает сообщить вам, что приготовления к вашей свадьбе в {s10} завершены, и ваше немедленное присутствие ожидается.
menu_notification_player_kingdom_holds_feast|{s11}
menu_notification_center_under_siege|{s1} был{reg1?а:} осаждён{reg1?а:} {s2} из {s3}!
menu_notification_village_raided|Враги разорили лен^^{s1} был{reg1?а:} разграблен{reg1?а:} {s2} из {s3}!
menu_notification_village_raid_started|Ваша деревня подвергается нападению!^^{s2} из {s3} разоряет {s1}.
menu_notification_one_faction_left|Кальрадия завоёвана одним королевством^^{s1} победило всех соперников и теперь остаётся единственным королевством.
menu_notification_oath_renounced_faction_defeated|Ваша старая фракция была побеждена^^Вы выиграли битву против {s1}! Это завершает вашу борьбу, которая началась, когда вы отреклись от клятвы верности им.
menu_notification_center_lost|Владение потеряно^^Вы потеряли {s1} в пользу {s2}.
menu_notification_troop_left_players_faction|Предательство!^^{s1} покинул{reg1?а:} {s2} и присоединил{reg1?ась:ся} к {s3}.
menu_notification_troop_joined_players_faction|Хорошие новости!^^ {s1} покинул{reg1:а:} {s2} и присоединил{reg1:ась:ся} к {s3}.
menu_notification_peace_declared|Мирное соглашение^^{s1} и {s2} заключили мир!^{s57}
menu_notification_faction_defeated|Фракция уничтожена^^{s1} больше нет!
menu_notification_rebels_switched_to_faction|Восстание успешно^^ Ваше восстание увенчалось успехом! Ваша фракция теперь носит единственную претензию на титул {s11}, с {s12} в качестве единоличного правителя.
menu_notification_player_should_consult|Ваш министр сообщает, что в королевстве назревают проблемы, которые в случае пренебрежения могут подорвать ваш авторитет. Вы должны проконсультироваться с ним как можно скорее.
menu_notification_player_feast_in_progress|Пир в процессе подготовки^^Ваша супруга начала готовиться к пиру в вашем зале в {s11}.
menu_notification_lady_requests_visit|Пожилая женщина приближается к вашей группе и передаёт одному из людей письмо, запечатанное простым воском. Оно адресовано вам. Когда вы ломаете печать, вы видите, что письмо от {s15}. В письме написано: 'Я так наслаждалась вашим последним визитом. {s14}. Я сейчас в {s10}.{s12}
menu_garden|{s12}
mno_nurse|Ждать у источника
menu_kill_local_merchant_begin|Вы обнаруживаете свою жертву и следуете за ним, наблюдая, как он поворачивает за угол в тёмном переулке. Это, безусловно, ваша лучшая возможность напасть на него.
menu_bandit_lair|{s3}
mno_continue_1|Атаковать логово...
mno_leave_no_attack|Уйти...
mno_leave_victory|Продолжить...
mno_leave_defeat|Продолжить...
menu_notification_player_faction_political_issue_resolved|После консультации с лордами королевства {s10} решил{reg10:а:} отдать {s11} {s12}.
mno_accept|Принять честь
mno_decline|Отклонить честь
menu_start_phase_3|{s16}^^Когда вы находите таверну в {s1}, вы уже очень измотаны и быстро засыпаете. Полные энергии, вы просыпаетесь ещё до рассвета и исследуете окрестности. Вы идёте по улицам, которые кажутся пустынными. Внезапно вы слышите звук, от которого кровь стынет в жилах — скрежет клинка, вытаскиваемого из ножен...
menu_start_phase_4|{s11}
menu_lost_tavern_duel|{s11}
